"channelAvatarUrl","channelBannerUrl","channelDescription","channelDescriptionLinks/0/text","channelDescriptionLinks/0/url","channelId","channelJoinedDate","channelLocation","channelName","channelTotalVideos","channelTotalViews","channelUrl","comments","commentsCount","commentsTurnedOff","date","descriptionLinks/0/text","descriptionLinks/0/url","descriptionLinks/1/text","descriptionLinks/1/url","descriptionLinks/2/text","descriptionLinks/2/url","descriptionLinks/3/text","descriptionLinks/3/url","descriptionLinks/4/text","descriptionLinks/4/url","descriptionLinks/5/text","descriptionLinks/5/url","descriptionLinks/6/text","descriptionLinks/6/url","descriptionLinks/7/text","descriptionLinks/7/url","descriptionLinks/8/text","descriptionLinks/8/url","descriptionLinks/9/text","descriptionLinks/9/url","descriptionLinks/10/text","descriptionLinks/10/url","descriptionLinks/11/text","descriptionLinks/11/url","descriptionLinks/12/text","descriptionLinks/12/url","descriptionLinks/13/text","descriptionLinks/13/url","descriptionLinks/14/text","descriptionLinks/14/url","descriptionLinks/15/text","descriptionLinks/15/url","descriptionLinks/16/text","descriptionLinks/16/url","descriptionLinks/17/text","descriptionLinks/17/url","descriptionLinks/18/text","descriptionLinks/18/url","descriptionLinks/19/text","descriptionLinks/19/url","descriptionLinks/20/text","descriptionLinks/20/url","descriptionLinks/21/text","descriptionLinks/21/url","descriptionLinks/22/text","descriptionLinks/22/url","descriptionLinks/23/text","descriptionLinks/23/url","descriptionLinks/24/text","descriptionLinks/24/url","descriptionLinks/25/text","descriptionLinks/25/url","descriptionLinks/26/text","descriptionLinks/26/url","descriptionLinks/27/text","descriptionLinks/27/url","descriptionLinks/28/text","descriptionLinks/28/url","descriptionLinks/29/text","descriptionLinks/29/url","descriptionLinks/30/text","descriptionLinks/30/url","descriptionLinks/31/text","descriptionLinks/31/url","descriptionLinks/32/text","descriptionLinks/32/url","descriptionLinks/33/text","descriptionLinks/33/url","descriptionLinks/34/text","descriptionLinks/34/url","descriptionLinks/35/text","descriptionLinks/35/url","descriptionLinks/36/text","descriptionLinks/36/url","descriptionLinks/37/text","descriptionLinks/37/url","descriptionLinks/38/text","descriptionLinks/38/url","descriptionLinks/39/text","descriptionLinks/39/url","descriptionLinks/40/text","descriptionLinks/40/url","descriptionLinks/41/text","descriptionLinks/41/url","descriptionLinks/42/text","descriptionLinks/42/url","descriptionLinks/43/text","descriptionLinks/43/url","descriptionLinks/44/text","descriptionLinks/44/url","descriptionLinks/45/text","descriptionLinks/45/url","duration","fromYTUrl","hashtags/0","hashtags/1","hashtags/2","id","inputChannelUrl","isAgeRestricted","isChannelVerified","isMonetized","likes","location","numberOfSubscribers","subtitles","text","thumbnailUrl","title","type","url","viewCount"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"11","false","2023-11-03T00:00:00.000Z","#BringHomeHappiness","https://www.youtube.com/hashtag/bringhomehappiness","#10mindelivery","https://www.youtube.com/hashtag/10mindelivery","#diwali","https://www.youtube.com/hashtag/diwali","https://blinkit.onelink.me/z75u/bqqln7rr","https://blinkit.onelink.me/z75u/bqqln7rr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1:35","https://www.youtube.com/@letsblinkit/videos","#diwali","#BringHomeHappiness","#10mindelivery","v29TSTqRlP8","https://www.youtube.com/@letsblinkit","false","false",,"86",,"615000",,"Follow a son’s story who has a last minute realization and turns to Blinkit to brighten up Diwali for his family. 

Get all your Diwali needs delivered in 10 minutes, with Blinkit.
Har choti badi khushi ko ghar bulao and have a Happy Diwali.  

#BringHomeHappiness #10mindelivery #diwali 

Download the app now: https://blinkit.onelink.me/z75u/bqqln7rr","https://i.ytimg.com/vi/v29TSTqRlP8/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLCC_segakFnAiyO-E7J5ZTFHq6k4Q","Ghar Bulao Khushiyan | Delivering a Happy Diwali in 10 Minutes","video","https://www.youtube.com/watch?v=v29TSTqRlP8","3436"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"0","true","2024-03-04T00:00:00.000Z","  / ankurwarikoo  ","https://www.instagram.com/ankurwarikoo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46:08","https://www.youtube.com/@letsblinkit/videos",,,,"csTcIE0AkSY","https://www.youtube.com/@letsblinkit","false","false",,"31",,"615000",,"Tune into a conversation with Ankur Warikoo, Content Creator, Author, Speaker. Join us as we dive into the pages of his latest book, ""Make Epic Money"" and uncover the strategies for achieving financial abundance and success.

Follow us on Instagram to stay updated:
Blinkit: www.instagram.com/letsblinkit
Albinder Dhindsa: www.instagram.com/albidhindsa
Ankur Warikoo:   / ankurwarikoo  ","https://i.ytimg.com/vi/csTcIE0AkSY/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLALqFJBMbmeEGSkvmVnF3cleSJjzQ","Blinkit Pitstop Season 2 - Episode 6 - Ankur Warikoo, Author - Make Epic Money","video","https://www.youtube.com/watch?v=csTcIE0AkSY","1480"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"21","false","2023-10-04T00:00:00.000Z","  / letsblinkit  ","https://www.instagram.com/letsblinkit","https://instagram.com/birdsofparadyes...","https://instagram.com/birdsofparadyes?igshid=MzRlODBiNWFlZA==","00:00","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=0s","00:43","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=43s","0:44","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=44s","5:43","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=343s","5:44","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=344s","7:25","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=445s","7:26","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=446s","9:18","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=558s","9:19","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=559s","10:30","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=630s","10:31","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=631s","11:50","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=710s","12:06","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=726s","13:50","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=830s","13:51","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=831s","14:49","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=889s","14:50","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=890s","17:03","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1023s","17:04","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1024s","19:33","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1173s","19:34","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1174s","21:59","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1319s","22:00","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1320s","24:30","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1470s","24:31","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1471s","27:04","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1624s","27:05","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1625s","30:26","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1826s","30:27","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=1827s","38:45","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2325s","38:46","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2326s","40:09","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2409s","40:10","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2410s","41:41","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2501s","41:42","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=2502s","50:19","https://www.youtube.com/watch?v=egd4Eh4eyDA&t=3019s","#blinkit","https://www.youtube.com/hashtag/blinkit","#blinkitpitstop","https://www.youtube.com/hashtag/blinkitpitstop","#season2","https://www.youtube.com/hashtag/season2","#paradyes","https://www.youtube.com/hashtag/paradyes","#haircolour","https://www.youtube.com/hashtag/haircolour","#Yushika","https://www.youtube.com/hashtag/yushika","#Siddharth","https://www.youtube.com/hashtag/siddharth","#albinderdhindsa","https://www.youtube.com/hashtag/albinderdhindsa","00:50:20","https://www.youtube.com/@letsblinkit/videos","#paradyes","#blinkit","#Siddharth","egd4Eh4eyDA","https://www.youtube.com/@letsblinkit","false","false",,"64",,"615000",,"We're back! Join us for a riveting conversation as we kickstart the second season of Blinkit Pitstop. For our first episode, Albinder Dhindsa, founder of Blinkit, welcomed Yushika Jolly and Siddharth Raguvanshi to talk about how to not just disrupt a category, but also create a whole new one. They've carved a niche for themselves with their semi-permanent hair colours that particularly resonate with millennials today.

Follow us on Instagram to stay updated
Blinkit:   / letsblinkit  
Paradyes: https://instagram.com/birdsofparadyes...

00:00 - 00:43 Introduction
0:44 - 5:43 Personal journeys before Paradyes
5:44 - 7:25 How Yushika and Siddharth met
7:26 - 9:18 How to build a team with friends and family
9:19 - 10:30 Being the face of a new category
10:31 - 11:50 Divide responsibilities in the best way
12:06 - 13:50 How to choose the right distribution channel
13:51 - 14:49 Buying behaviour on quick commerce
14:50 - 17:03 The benefits of having in-house manufacturing
17:04 - 19:33 How to find beauty experts
19:34 - 21:59 Tapping in to changing consumer tastes
22:00 - 24:30 A new approach to customer care
24:31 - 27:04 The land of repeated bad ideas
27:05 - 30:26 The only way to win customer trust
30:27 - 38:45 Why do people colour their hair
38:46 - 40:09 Why Paradyes will never have a celebrity ambassador
40:10 - 41:41 Creating a brand constitution
41:42 - 50:19 Positivity as a marketing pitch

#blinkit #blinkitpitstop #season2 #paradyes #haircolour #Yushika #Siddharth #albinderdhindsa","https://i.ytimg.com/vi/egd4Eh4eyDA/maxresdefault.jpg","Blinkit Pitstop Season 2 - Episode 1 - Yushika Jolly & Siddharth Raghuvanshi, Co-founders - Paradyes","video","https://www.youtube.com/watch?v=egd4Eh4eyDA","2119"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"0","true","2023-10-18T00:00:00.000Z","#blinkit","https://www.youtube.com/hashtag/blinkit","#blinkitpitstop","https://www.youtube.com/hashtag/blinkitpitstop","#season2","https://www.youtube.com/hashtag/season2","#plumgoodness","https://www.youtube.com/hashtag/plumgoodness","#shankarprasad","https://www.youtube.com/hashtag/shankarprasad","#albinderdhindsa","https://www.youtube.com/hashtag/albinderdhindsa","#podcast","https://www.youtube.com/hashtag/podcast","  / letsblinkit  ","https://www.instagram.com/letsblinkit","  / plumgoodness  ","https://www.instagram.com/plumgoodness","00:00","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=0s","0:47","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=47s","00:48","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=48s","4:04","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=244s","04:05","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=245s","06:52","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=412s","06:53","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=413s","8:35","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=515s","8:36","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=516s","11:16","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=676s","11:17","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=677s","16:39","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=999s","16:40","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1000s","20:47","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1247s","20:48","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1248s","23:26","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1406s","23:27","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1407s","27:23","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1643s","27:24","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1644s","30:57","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1857s","31:18","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1878s","33:07","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1987s","33:08","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=1988s","37:17","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2237s","37:18","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2238s","43:38","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2618s","43:39","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2619s","45:35","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2735s","45:36","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=2736s","51:25","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=3085s","51:26","https://www.youtube.com/watch?v=H4uS6z0yIPE&t=3086s",,,,,,,,,,,,,"55:10","https://www.youtube.com/@letsblinkit/videos","#blinkit","#plumgoodness","#podcast","H4uS6z0yIPE","https://www.youtube.com/@letsblinkit","false","false",,"35",,"615000",,"We welcomed Shankar Prasad of Plum Goodness for an episode of Blinkit Pitstop and learnt how goodness is central to their company, and how they're using it to fuel their goals and innovations in the beauty industry. Watch to learn what sets the skincare and makeup segments apart, what are the products that actually make skin better, how to hire great talent, and the values that drive Shankar and the company.

#blinkit #blinkitpitstop #season2 #plumgoodness #shankarprasad #albinderdhindsa #podcast 

Follow us on Instagram to stay updated:
Blinkit:   / letsblinkit  
Plum Goodness:   / plumgoodness  

00:00 - 0:47 Introduction
00:48 - 4:04 Why Shankar founded Plum
04:05 - 06:52 What makes the skincare industry unique?
06:53 - 8:35 How customers choose products
8:36 - 11:16 Can products really make your skin better?
11:17 - 16:39 Natural vs scientific skincare
16:40 - 20:47 What is ideal skin?
20:48 - 23:26 What does beauty mean to people?
23:27 - 27:23 Plum = Goodness
27:24 - 30:57 Convincing customers about goodness
31:18 - 33:07 Can goodness make marketing redundant?
33:08 - 37:17 Is it better to promote a product or brand?
37:18 - 43:38 Feeling the fear but doing it anyway
43:39 - 45:35 Why is Plum unique
45:36 - 51:25 Shankar's unique way of hiring people
51:26 - 55:29 Picking the right company values","https://i.ytimg.com/vi/H4uS6z0yIPE/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLC1WQB1x66aPIjNsFotRHu08n4eVQ","Blinkit Pitstop Season 2 - Episode 2 - Shankar Prasad, Founder - Plum Goodness","video","https://www.youtube.com/watch?v=H4uS6z0yIPE","1341"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"0","true","2023-11-08T00:00:00.000Z","#DhanterasCelebration","https://www.youtube.com/hashtag/dhanterascelebration","#BlinkitDelivers","https://www.youtube.com/hashtag/blinkitdelivers","#10mindelivery","https://www.youtube.com/hashtag/10mindelivery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0:12","https://www.youtube.com/@letsblinkit/videos","#DhanterasCelebration","#10mindelivery",,"2uGiDaYNguc","https://www.youtube.com/@letsblinkit","false","false",,"21",,"615000",,"Get authentic Silver & Gold coins, stainless steel utensils and more delivered in 10 minutes.

Grab your festive must-haves during the mahurat or any time through the day.

Har choti badi khushi ko ghar bulao and have Happy Dhanteras.  

#DhanterasCelebration #BlinkitDelivers #10mindelivery","https://i.ytimg.com/vi/2uGiDaYNguc/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLDZIRRqaecIvsFhzgRz2zEfdbVXJw","Dhanteras Specials | Delivering Silver & Gold coins and more in 10 Minutes","video","https://www.youtube.com/watch?v=2uGiDaYNguc","1765"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"7","false","2023-12-22T00:00:00.000Z","  / letsblinkit  ","https://www.instagram.com/letsblinkit","  / albidhindsa  ","https://www.instagram.com/albidhindsa","  / penguinindia  ","https://www.instagram.com/penguinindia","https://www.penguin.co.in","https://www.penguin.co.in/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22:23","https://www.youtube.com/@letsblinkit/videos",,,,"yS_EO6XmjZA","https://www.youtube.com/@letsblinkit","false","false",,"42",,"615000",,"Tune in to a conversation with Raghuram Rajan and Rohit Lamba about their new book ‘Breaking the Mould.’ We discussed how India can pave its own growth path and the hard problems we need to tackle on the way.

Follow us on Instagram to stay updated:

Blinkit:   / letsblinkit  
Albinder Dhindsa:   / albidhindsa  
Penguin Publishing House:   / penguinindia   || https://www.penguin.co.in","https://i.ytimg.com/vi/yS_EO6XmjZA/hqdefault.jpg?sqp=-oaymwEbCKgBEF5IVfKriqkDDggBFQAAiEIYAXABwAEG&rs=AOn4CLBMe2o2nraEgaYNsx0lUAXesY83EA","Blinkit Pitstop Season 2 - Episode 4 - Raghuram Rajan and Rohit Lamba, Authors - Breaking the Mould","video","https://www.youtube.com/watch?v=yS_EO6XmjZA","2201"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"0","true","2024-04-08T00:00:00.000Z","  / letsblinkit  ","https://www.instagram.com/letsblinkit","  / albidhindsa  ","https://www.instagram.com/albidhindsa","  / chetanbhagat  ","https://www.instagram.com/chetanbhagat/",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00:52:56","https://www.youtube.com/@letsblinkit/videos",,,,"6UQp9Vv4X8w","https://www.youtube.com/@letsblinkit","false","false",,"21",,"615000",,"Tune into a conversation with Chetan Bhagat, Indian Author and Columnist. Join us as we dive into the pages of his latest book - 11 Rules For Life, where he covers everything about self-improvement and other things you need to know to change your life from where you are today.

Follow us on Instagram to stay updated:

Blinkit:   / letsblinkit  
Albinder Dhindsa:   / albidhindsa  
Chetan Bhagat:   / chetanbhagat  ","https://i.ytimg.com/vi/6UQp9Vv4X8w/maxresdefault.jpg","Blinkit Pitstop Season 2 - Episode 7 - Chetan Bhagat, Indian Author and Columnist","video","https://www.youtube.com/watch?v=6UQp9Vv4X8w","1461"
"https://yt3.googleusercontent.com/YnrIWet65YxJQJlwlXI33E5r22UzWWHYGoL4Jtx_V2pvdbyhgLN1SAASnFOGZ4CuKjBNZjMFTQ=s160-c-k-c0x00ffffff-no-rj","https://yt3.googleusercontent.com/PVPZjotnPUo7BkNljUAGADX1Wbve_Qhk8KGqS4quzMqel6wYfzIMV5t3MRYbhlpbRIh8bWdz=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj","Blinkit (A Zomato Company) is a grocery and e-commerce platform.

We pioneered the instant delivery model in India with over 10 million Indians shopping on Blinkit, for everything from grocery staples and vegetables to emergency supplies and electronics, and much more – delivered within minutes.

Download our app to enjoy this magic!","download the app","https://play.google.com/store/apps/details?id=com.grofers.customerapp&hl=en_IN&gl=US","UCXJrePNiEOdDYXyCkPnXeZA","Aug 31, 2015","India","Blinkit","60","1039365","https://www.youtube.com/channel/UCXJrePNiEOdDYXyCkPnXeZA",,"0","true","2024-01-25T00:00:00.000Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00:47:13","https://www.youtube.com/@letsblinkit/videos",,,,"FYaVmZryzV8","https://www.youtube.com/@letsblinkit","false","false",,"317",,"615000",,"Tune into a conversation with Ujjwal Sarin, the man mind behind @nurepublic. We discussed the journey of innovation and style and deep-dived into the story of how this brand emerged in the world of wearables.

Follow us on Instagram to stay updated:
Blinkit: www.instagram.com/letsblinkit
Albinder Dhindsa: www.instagram.com/albidhindsa
Nurepublic: www.instagram.com/nu.republic","https://i.ytimg.com/vi/FYaVmZryzV8/maxresdefault.jpg","Blinkit Pitstop Season 2 - Episode 5 - Ujjwal Sarin, Founder - Nu Republic","video","https://www.youtube.com/watch?v=FYaVmZryzV8","10915"
